Origin Name,Destination Name,Departure Date,Arrival Date,Duration (minutes),Price,Origin ID,Destination ID,Service ID
Newport,Swansea City Centre,2024-10-31T19:00:00+00:00,2024-10-31T20:35:00+00:00,95,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:8af38465-4959-4e9a-9a73-f16003a79c82:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-10-31T19:00:00+00:00,2024-10-31T20:45:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:8af38465-4959-4e9a-9a73-f16003a79c82:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-10-31T19:50:00+00:00,2024-10-31T21:35:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:cd9fe064-0698-4bed-8c9b-6de94b91b9cd:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-10-31T19:50:00+00:00,2024-10-31T21:45:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:cd9fe064-0698-4bed-8c9b-6de94b91b9cd:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-10-31T22:20:00+00:00,2024-10-31T23:45:00+00:00,85,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:d7502151-eb0c-45ec-920b-823113371985:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-10-31T22:20:00+00:00,2024-10-31T23:55:00+00:00,95,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:d7502151-eb0c-45ec-920b-823113371985:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-10-31T23:50:00+00:00,2024-11-01T01:35:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:cc6d9b1b-f46e-405d-8e09-4138c511b54c:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-10-31T23:50:00+00:00,2024-11-01T01:45:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:cc6d9b1b-f46e-405d-8e09-4138c511b54c:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T03:35:00+00:00,2024-11-01T05:20:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:531d9af9-266f-4e44-831f-b696fa3cc7e0:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T03:35:00+00:00,2024-11-01T05:30:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:531d9af9-266f-4e44-831f-b696fa3cc7e0:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T03:50:00+00:00,2024-11-01T05:20:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:2ceb9e80-d74a-46aa-b9fe-fdc9520f82b6:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T03:50:00+00:00,2024-11-01T05:30:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:2ceb9e80-d74a-46aa-b9fe-fdc9520f82b6:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T03:35:00+00:00,2024-11-01T05:20:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:531d9af9-266f-4e44-831f-b696fa3cc7e0:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T03:35:00+00:00,2024-11-01T05:30:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:531d9af9-266f-4e44-831f-b696fa3cc7e0:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T03:50:00+00:00,2024-11-01T05:20:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:2ceb9e80-d74a-46aa-b9fe-fdc9520f82b6:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T03:50:00+00:00,2024-11-01T05:30:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:2ceb9e80-d74a-46aa-b9fe-fdc9520f82b6:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T06:50:00+00:00,2024-11-01T08:20:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:0c807027-f7d8-42d6-ae27-38518a06fa3a:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T06:50:00+00:00,2024-11-01T08:30:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:0c807027-f7d8-42d6-ae27-38518a06fa3a:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T08:00:00+00:00,2024-11-01T09:45:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:8cd3e2e2-a543-43c4-9142-0d51b1c01e0c:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T08:00:00+00:00,2024-11-01T09:55:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:8cd3e2e2-a543-43c4-9142-0d51b1c01e0c:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T10:10:00+00:00,2024-11-01T11:40:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:ce3b290a-5969-4123-8473-78b82508165c:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T10:10:00+00:00,2024-11-01T11:50:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:ce3b290a-5969-4123-8473-78b82508165c:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T11:55:00+00:00,2024-11-01T13:45:00+00:00,110,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:71ee5aad-f2f3-4395-a165-20a6773b9a5e:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T11:55:00+00:00,2024-11-01T13:55:00+00:00,120,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:71ee5aad-f2f3-4395-a165-20a6773b9a5e:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T12:45:00+00:00,2024-11-01T14:15:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:dfb80640-e30e-45ba-8c60-777540ad7e0c:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T12:45:00+00:00,2024-11-01T14:25:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:dfb80640-e30e-45ba-8c60-777540ad7e0c:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T15:30:00+00:00,2024-11-01T17:15:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:70c7f48f-6e7a-4aab-a827-4e8c325522da:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T15:30:00+00:00,2024-11-01T17:25:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:70c7f48f-6e7a-4aab-a827-4e8c325522da:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T16:10:00+00:00,2024-11-01T18:00:00+00:00,110,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:b6ed86be-91bc-4313-bf82-60796ca24c5f:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T16:10:00+00:00,2024-11-01T18:10:00+00:00,120,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:b6ed86be-91bc-4313-bf82-60796ca24c5f:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T18:55:00+00:00,2024-11-01T20:25:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:0a6a3c18-672c-41d6-bc81-122bc0d223ad:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T18:55:00+00:00,2024-11-01T20:35:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:0a6a3c18-672c-41d6-bc81-122bc0d223ad:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T19:00:00+00:00,2024-11-01T20:35:00+00:00,95,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:ccb158b8-bbd4-4332-95f7-0329d49fbabc:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T19:00:00+00:00,2024-11-01T20:45:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:ccb158b8-bbd4-4332-95f7-0329d49fbabc:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T19:50:00+00:00,2024-11-01T21:35:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:f1a9019d-f09f-4cd3-aba4-19e8e567a914:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T19:50:00+00:00,2024-11-01T21:45:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:f1a9019d-f09f-4cd3-aba4-19e8e567a914:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T22:20:00+00:00,2024-11-01T23:45:00+00:00,85,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:736c3434-c000-4042-acaa-3a5f9064d1a0:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T22:20:00+00:00,2024-11-01T23:55:00+00:00,95,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:736c3434-c000-4042-acaa-3a5f9064d1a0:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-01T23:50:00+00:00,2024-11-02T01:35:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:926f220f-b169-4609-a098-fae2640be1f3:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-01T23:50:00+00:00,2024-11-02T01:45:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:926f220f-b169-4609-a098-fae2640be1f3:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T03:35:00+00:00,2024-11-02T05:20:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:e9f65fb1-4095-43f4-be36-bdb234e21e32:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T03:35:00+00:00,2024-11-02T05:30:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:e9f65fb1-4095-43f4-be36-bdb234e21e32:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T03:50:00+00:00,2024-11-02T05:20:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:b6693c55-50cf-4955-b688-55e055409831:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T03:50:00+00:00,2024-11-02T05:30:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:b6693c55-50cf-4955-b688-55e055409831:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T03:35:00+00:00,2024-11-02T05:20:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:e9f65fb1-4095-43f4-be36-bdb234e21e32:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T03:35:00+00:00,2024-11-02T05:30:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:e9f65fb1-4095-43f4-be36-bdb234e21e32:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T03:50:00+00:00,2024-11-02T05:20:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:b6693c55-50cf-4955-b688-55e055409831:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T03:50:00+00:00,2024-11-02T05:30:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:b6693c55-50cf-4955-b688-55e055409831:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T06:50:00+00:00,2024-11-02T08:20:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:1db36495-15d4-4a0f-99c5-9ec9072fbfd8:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T06:50:00+00:00,2024-11-02T08:30:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:1db36495-15d4-4a0f-99c5-9ec9072fbfd8:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T08:00:00+00:00,2024-11-02T09:45:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:67decb36-fc4d-48f3-ac3d-5a2355e994e8:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T08:00:00+00:00,2024-11-02T09:55:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:67decb36-fc4d-48f3-ac3d-5a2355e994e8:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T10:10:00+00:00,2024-11-02T11:40:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:bf9e909d-51a0-4803-a941-cb42fbdc69c7:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T10:10:00+00:00,2024-11-02T11:50:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:bf9e909d-51a0-4803-a941-cb42fbdc69c7:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T11:55:00+00:00,2024-11-02T13:45:00+00:00,110,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:bc8226fb-0a5e-4c2f-a625-4e56a7a96e68:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T11:55:00+00:00,2024-11-02T13:55:00+00:00,120,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:bc8226fb-0a5e-4c2f-a625-4e56a7a96e68:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T12:45:00+00:00,2024-11-02T14:15:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:6bd4fa94-bdee-413f-8b5c-cd7a1ea1b1ed:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T12:45:00+00:00,2024-11-02T14:25:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:6bd4fa94-bdee-413f-8b5c-cd7a1ea1b1ed:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T15:30:00+00:00,2024-11-02T17:15:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:f30e5c76-05fa-4f90-a3e6-0c96850783da:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T15:30:00+00:00,2024-11-02T17:25:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:f30e5c76-05fa-4f90-a3e6-0c96850783da:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T16:10:00+00:00,2024-11-02T18:00:00+00:00,110,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:f87d0084-a32f-45a7-89fd-1d0b89c7a860:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T16:10:00+00:00,2024-11-02T18:10:00+00:00,120,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:f87d0084-a32f-45a7-89fd-1d0b89c7a860:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T18:55:00+00:00,2024-11-02T20:25:00+00:00,90,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:e566003b-fd12-4737-9aee-3dc0100e5a94:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T18:55:00+00:00,2024-11-02T20:35:00+00:00,100,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:e566003b-fd12-4737-9aee-3dc0100e5a94:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T19:00:00+00:00,2024-11-02T20:35:00+00:00,95,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:b2331760-1a58-4e7d-ab64-932941c62b55:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T19:00:00+00:00,2024-11-02T20:45:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:b2331760-1a58-4e7d-ab64-932941c62b55:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T19:50:00+00:00,2024-11-02T21:35:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:43c34f3e-6ea5-4cb1-84a0-068b9606934f:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T19:50:00+00:00,2024-11-02T21:45:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:43c34f3e-6ea5-4cb1-84a0-068b9606934f:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T22:20:00+00:00,2024-11-02T23:45:00+00:00,85,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:dd1588e7-db09-4408-b413-b28230ed3414:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T22:20:00+00:00,2024-11-02T23:55:00+00:00,95,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:dd1588e7-db09-4408-b413-b28230ed3414:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-02T23:50:00+00:00,2024-11-03T01:35:00+00:00,105,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:87bbd937-b0e1-4840-a891-b739a7dc553b:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
Newport,Swansea City Centre,2024-11-02T23:50:00+00:00,2024-11-03T01:45:00+00:00,115,6.99,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:87bbd937-b0e1-4840-a891-b739a7dc553b:9b6b7d12-3ecb-11ea-8017-02437075395e:9b6b7cd7-3ecb-11ea-8017-02437075395e
Newport,Swansea City Centre,2024-11-03T03:35:00+00:00,2024-11-03T05:20:00+00:00,105,5.49,b143491b-a29f-40c3-aaf0-00cddec2854e,1dc7ccd2-5228-40b0-8520-0d86bd764b44,direct:fc129355-179c-4c14-9509-54db04b4a938:9b6b7d12-3ecb-11ea-8017-02437075395e:d73540ae-d2fb-4671-b368-c8f0dc711a27
